Borjád,1
Bosta,1
Botykapeterd,1
Bükkösd,1
Bükkösd,1
Bürüs,1
Ceglédpuszta,1
Csányoszró,1
Csarnóta,1
Csebény,1
Cserdi,1
Cserdi,1
Cserdi-Szőlőhegy,1
Cserkút,1
Csertő,1
Csobokapuszta,1
Csokoládépuszta,1
Csonkamindszent,1
Cún,1
Czinderybogád,1
Dávidföld,1
Dávidföld,1
Dencsháza,1
Dinnyeberki,1
Dióspuszta,1
Diósviszló,1
Drávacsehi,1
Drávacsepely,1
Drávacsepely,1
Drávafok,1
Drávaiványi,1
Drávakeresztúr,1
Drávapalkonya,1
Drávapiski,1
Drávaszabolcs,1
Drávaszerdahely,1
Drávasztára,1
Dunafalva,1
Dunafalva,1
Dunaszekcső,1
Dunaszekcső,1
Egerág,1
Egyházasharaszti,1
Egyházaskozár,1
Egyházaskozár,1
Ellend,1
Endrőc,1
Eperjespuszta,1
Erdőfű,1
Erdősmárok,1
Erdősmecske,1
Erzsébet,1
Fazekasboda,1
Feked,1
Feked,1
Felsőegerszeg,1
Felsőkanda,1
Felsőmező,1
Felsőszentmárton,1
Fürdőtelep,1
Galambos,1
Garé,1
Garé,1
Gerde,1
Gerényes,1
Geresdlak,1
Gesztenyés,1
Gilvánfa,1
Godisa,1
Golgota,1
Gordisa,1
Gorica,1
Gödre,1
Gödreszentmártonpuszta,1
Görcsöny,1
Görcsönydoboka,1
Görcsönydoboka,1
Görösgalpuszta,1
Gyód,1
Gyód,1
Gyöngyfa,1
Gyöngyösmellék,1
Györgytelep,1
Gyulapuszta,1
Gyümölcsény,1
Harkány,1
Hársastelep,1
Hásságy,1
Hegyhátmaróc,1
Hegyszentmárton,1
Helesfa,1
Hetvehely,1
Hidas,1
Hidas,1
Himesháza,1
Himesháza,1
Hird,1
Hirics,1
Hitmespuszta,1
Hobol,1
Hollófarok,1
Homoktető,1
Homorúd,1
Horváthertelend,1
Hosszúhetény,1
Hosszúhetény,1
Hörnyék,1
Husztót,1
Ibafa,1
Illocska,1
Ipacsfa,1
Ipacsfa,1
Istenáldásvölgy,1
Istvánakna,1
Ivánbattyán,1
Ivándárda,1
Ivándárda,1
Jankovich-telep,1
Kacsóta,1
Kákics,1
Kán,1
Karácodfa,1
Kárász,1
Kárász,1
Kárászpuszta,1
Kásád,1
Katádfa,1
Katádfa,1
Kátoly,1
Kékesd,1
Keménygadány,1
Kémes,1
Kemse,1
Képespuszta,1
Keselyősfapuszta,1
Keszü,1
Kétújfalu,1
Királyegyháza,1
Királyegyháza,1
Kisasszonyfa,1
Kisbattyán,1
Kisbeszterce,1
Kisbudmér,1
Kisdér,1
Kisdobsza,1
Kisgeresd,1
Kishajmás,1
Kishárságy,1
Kisharsány,1
Kisherend,1
Kishidas,1
Kishobol,1
Kisjakabfalva,1
Kiskassa,1
Kislippó,1
Kismohács,1
Kisnyárád,1
Kispeterd,1
Kisszentmárton,1
Kistamási,1
Kistapolca,1
Kistótfalu,1
Kisújbánya,1
Kisújbánya,1
Kisvaszar,1
Komló,1
Kóros,1
Kovácshida,1
Kovácshida,1
Kovácsszénája,1
Kovácstelep,1
Kozármisleny,1
Kozármisleny,1
Köblény,1
Kökény,1
Kökény,1
Kökönyös,1
Kölked,1
Kővágószőlős,1
Kővágószőlős,1
Kővágószőlős,1
Kővágószőlős,1
Kővágótöttös,1
Lámpásvölgy,1
Lánycsók,1
Lánycsók,1
Lapáncsa,1
Lapáncsa,1
Liget,1
Lippó,1
Liptód,1
Lothárd,1
Lothárd,1
Lovászhetény,1
Lúzsok,1
Lvov,1
Lvov-kertváros,1
Mágocs,1
Magyarbóly,1
Magyarbóly,1
Magyaregregy,1
Magyaregregy,1
Magyarhertelend,1
Magyarlukafa,1
Magyarmecske,1
Magyarsarlós,1
Magyarszék,1
Magyartelek,1
Majláthpuszta,1
Majs,1
Majs,1
Málom,1
Mánfa,1
Maráza,1
Márfa,1
Máriagyűd,1
Máriakéménd,1
Markóc,1
Marócsa,1
Márok,1
Marótszentmárton,1
Marótszentmárton,1
Martonfa,1
Martonfa,1
Matty,1
Máza,1
Mecsekalja,1
Mecsekjánosi,1
Mecseknádasd,1
Mecsekpölöske,1
Megyeri,1
Mekényes,1
Merenye,1
Meszes,1
Meződ,1
Mindszentgodisa,1
Mohács,1
Mohács,1
Mohács,1
Molvány,1
Molványhídpuszta,1
Monyoród,1
Monyorósd,1
Mozsgó,1
Nagybányarétivölgy,1
Nagybudmér,1
Nagycsány,1
Nagydobsza,1
Nagyhajmás,1
Nagyharsány,1
Nagykozár,1
Nagynyárád,1
Nagypall,1
Nagypeterd,1
Nagytótfalu,1
Nagyváty,1
Nemeske,1
Németi,1
Nyugotszenterzsébet,1
Óbánya,1
Ócsárd,1
Ódombó,1
Ófalu,1
Okorág,1
Okorág,1
Okorvölgy,1
Olasz,1
Old,1
Orfű,1
Ormánd,1
Oroszló,1
Oroszló,1
Ózdfalu,1
Palé,1
Palkonya,1
Palotabozsok,1
Papkert,1
Páprád,1
Patacs,1
Patapoklosi,1
Pázdány,1
Pécs,1
Pécs,1
Pécs,1
Pécs,1
Pécsbagota,1
Pécsbánya,1
Pécsbánya,1
Pécsdevecser,1
Pécsszabolcs,1
Pécsudvard,1
Pécsújhely,1
Pécsvárad,1
Pécsvárad,1
Pellérd,1
Pereked,1
Pereked,1
Peterd,1
Pettend,1
Pettend,1
Piskó,1
Pócsa,1
Pogány,1
Poklosi,1
Postavölgy,1
Pusztakisfalu,1
Püspökszentlászló,1
Rádfalva,1
Rádfalva,1
Regenye,1
Révfalu,1
Rigópuszta,1
Riha,1
Romonya,1
Romonya,1
Rózsafa,1
Sámod,1
Sárhát,1
Sárok,1
Sásd,1
Sásd,1
Sátorhely,1
Sellye,1
Siklós,1
Siklósbodony,1
Siklósbodony,1
Siklósnagyfalu,1
Sikonda,1
Somberek,1
Somberek,1
Somogy,1
Somogyapáti,1
Somogyapáti,1
Somogyhárságy,1
Somogyhárságy,1
Somogyhatvan,1
Somogyviszló,1
Sósvertike,1
Sósvertike,1
Sumony,1
Szabadságmajor,1
Szabadságpuszta,1
Szabadszentkirály,1
Szágy,1
Szajk,1
Szalánta,1
Szalatnak,1
Szaporca,1
Szárász,1
Szárász,1
Szászvár,1
Szászvár,1
Szatina,1
Szava,1
Szebény,1
Szederkény,1
Szederkény,1
Székelyszabar,1
Szellő,1
Szemely,1
Szentdénes,1
Szentdomján,1
Szentegát,1
Szentkatalin,1
Szentlászló,1
Szentlőrinc,1
Szentmihályfapuszta,1
Szigetvár,1
Szilágy,1
Szilágypuszta,1
Szilvás,1
Szőke,1
Szőkéd,1
Szörény,1
Szulimán,1
Szűr,1
Tarcsapuszta,1
Tarrós,1
Tékes,1
Teklafalu,1
Tengeri,1
Terecseny,1
Terehegy,1
Tésenfa,1
Téseny,1
Tófű,1
Tormás,1
Tormás,1
Tótokföldje,1
Tótszentgyörgy,1
Tóvölgy,1
Töttös,1
Töttös,1
Túrony,1
Udvar,1
Újmohács,1
Újpetre,1
Újpuszta,1
Üszögpuszta,1
Vajszló,1
Várad,1
Varga,1
Vargatelep,1
Varjas,1
Vásárosbérc,1
Vásárosdombó,1
Vásárosdombó,1
Vasas,1
Vaskapu,1
Vasútállomás,1
Vázsnok,1
Vázsnok,1
Vejti,1
Veke,1
Vékény,1
Velény,1
Véménd,1
Versend,1
Versend,1
Villány,1
Villánykövesd,1
Virágos,1
Vokány,1
Vokány,1
Völgyimalom,1
Zádor,1
Zaláta,1
Zengővárkony,1
Zengővárkony,1
Zók,1
Zsibót,1
21-es,2
67-es,2
6-os,2
81-es,2
Ajtósfalva,2
Almáskamarás,2
Árokospuszta,2
Árpádtelep,2
Bánkút,2
Battonya,2
Battonya,2
Békés,2
Békés,2
Békéscsaba,2
Békéscsaba,2
Békéssámson,2
Békéssámson,2
Békéssámson,2
Békéssámson,2
Békésszentandrás,2
Bélmegyer,2
Belsőperegitanyák,2
Belsőperegpuszta,2
Belsőújtelep,2
Bezinai,2
Biharugra,2
Bikács,2
Bogyatelep,2
Bucsa,2
Bucsa,2
Csabacsűd,2
Csabaszabadi,2
Csanádapáca,2
Csanádapáca,2
Csárdaszállás,2
Csatárkert,2
Csorvás,2
Dénesmajor,2
Dévaványa,2
Doboz,2
Doboz,2
Dombegyház,2
Dombegyház,2
Dombiratos,2
Dombiratos,2
Dombiratos,2
Dombiratos,2
Ecsegfalva,2
Elek,2
Elek,2
Endrőd,2
Érparti,2
Erzsébethely,2
Erzsébetliget,2
Ezüstszőlők,2
Fancsikapuszta,2
Fényes,2
Furugyiszőlők,2
Füzesgyarmat,2
Gábortelep,2
Gádoros,2
Gádoros,2
Gerendás,2
Gerla,2
Geszt,2
Gyoma,2
Gyomaendrőd,2
Gyopárhalom,2
Gyopárosfürdő,2
Gyökeres,2
Gyula,2
Gyulavári,2
Halas,2
Hegyesdűlő,2
Hunya,2
Kálvária,2
Kamut,2
Kardos,2
Kardoskút,2
Károlyderék,2
Kaszaper,2
Kenderessziget,2
Kereszt,2
Kertészsziget,2
Kétegyháza,2
Kéthalom,2
Kétsoprony,2
Kevermes,2
Kisdombegyház,2
Kisnyék,2
Kocsorhegy,2
Kondoros,2
Kondoros,2
Körösladány,2
Körösnagyharsány,2
Köröstarcsa,2
Körösújfalu,2
Kötegyán,2
Középlak,2
Kunágota,2
Kunágota,2
Külsőpereg-Rákóczitp.,2
Lászlótelep,2
